Source,Device Category,Hour Index,User Type,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue
Abandoned Carts - Standard,mobile,000052,Returning Visitor,1,0.00%,53.00,00:40:17,0,$0.00
Abandoned Carts - Standard,mobile,000057,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
Abandoned Carts - Standard,mobile,000059,Returning Visitor,1,0.00%,6.00,00:02:22,0,$0.00
Abandoned Carts - Standard,mobile,000062,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
Abandoned Carts - Standard,mobile,000063,Returning Visitor,1,0.00%,11.00,00:06:04,0,$0.00
Abandoned Carts - Standard,mobile,000065,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
Abandoned Carts - Standard,mobile,000068,Returning Visitor,1,0.00%,12.00,00:03:58,0,$0.00
Abandoned Carts - Standard,mobile,000075,New Visitor,1,0.00%,5.00,00:01:58,1,$43.97
Abandoned Carts - Standard,mobile,000078,Returning Visitor,1,0.00%,3.00,00:01:12,0,$0.00
Abandoned Carts - Standard,mobile,000085,New Visitor,1,0.00%,10.00,00:04:50,0,$0.00
Abandoned Carts - Standard,mobile,000086,Returning Visitor,1,0.00%,2.00,00:01:39,0,$0.00
Abandoned Carts - Standard,mobile,000087,Returning Visitor,1,0.00%,20.00,00:17:04,1,$23.97
Abandoned Carts - Standard,mobile,000088,Returning Visitor,1,0.00%,2.00,00:00:01,0,$0.00
Abandoned Carts - Standard,mobile,000089,Returning Visitor,1,0.00%,2.00,00:00:00,0,$0.00
Abandoned Carts - Standard,mobile,000090,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
Abandoned Carts - Standard,mobile,000092,Returning Visitor,1,0.00%,2.00,00:01:00,0,$0.00
Abandoned Carts - Standard,mobile,000093,Returning Visitor,1,0.00%,2.00,00:00:03,0,$0.00
Abandoned Carts - Standard,mobile,000102,Returning Visitor,1,0.00%,9.00,00:04:03,1,$143.65
Abandoned Carts - Standard,mobile,000103,New Visitor,1,0.00%,2.00,00:00:26,0,$0.00
Abandoned Carts - Standard,mobile,000107,Returning Visitor,1,0.00%,21.00,00:34:42,1,$80.74
Abandoned Carts - Standard,mobile,000110,Returning Visitor,1,0.00%,7.00,00:10:19,1,$14.98
Abandoned Carts - Standard,mobile,000114,Returning Visitor,1,0.00%,9.00,00:03:16,0,$0.00
Abandoned Carts - Standard,mobile,000118,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
Abandoned Carts - Standard,mobile,000125,New Visitor,1,0.00%,3.00,00:00:39,0,$0.00
Abandoned Carts - Standard,mobile,000130,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
Abandoned Carts - Standard,mobile,000131,Returning Visitor,1,0.00%,3.00,00:16:24,0,$0.00
Abandoned Carts - Standard,mobile,000134,Returning Visitor,1,0.00%,38.00,00:43:22,1,$24.98
Abandoned Carts - Standard,mobile,000136,New Visitor,1,0.00%,6.00,00:04:02,0,$0.00
Abandoned Carts - Standard,mobile,000136,Returning Visitor,1,0.00%,2.00,00:00:00,0,$0.00
Abandoned Carts - Standard,mobile,000137,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
Abandoned Carts - Standard,mobile,000139,Returning Visitor,1,0.00%,3.00,00:00:42,0,$0.00
Abandoned Carts - Standard,mobile,000141,Returning Visitor,1,0.00%,11.00,00:12:26,1,$21.35
Abandoned Carts - Standard,mobile,000144,New Visitor,1,0.00%,4.00,00:00:37,0,$0.00
Abandoned Carts - Standard,mobile,000144,Returning Visitor,1,0.00%,3.00,00:01:15,0,$0.00
Abandoned Carts - Standard,mobile,000150,Returning Visitor,1,0.00%,4.00,00:01:04,1,$55.96
Abandoned Carts - Standard,mobile,000154,New Visitor,1,0.00%,25.00,00:17:38,1,$24.98
Abandoned Carts - Standard,mobile,000157,Returning Visitor,1,0.00%,14.00,00:07:17,0,$0.00
Abandoned Carts - Standard,mobile,000160,Returning Visitor,1,0.00%,6.00,00:02:27,1,$82.97
Abandoned Carts - Standard,mobile,000161,Returning Visitor,1,0.00%,4.00,00:01:52,1,$61.98
Abandoned Carts - Standard,mobile,000162,Returning Visitor,1,0.00%,3.00,00:00:55,0,$0.00
Abandoned Carts - Standard,mobile,000166,Returning Visitor,1,0.00%,9.00,00:11:17,0,$0.00
Abandoned Carts - Standard,tablet,000015,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
Abandoned Carts - Standard,tablet,000116,New Visitor,1,0.00%,9.00,00:12:29,0,$0.00
Abandoned Carts - Standard,tablet,000118,Returning Visitor,1,0.00%,3.00,00:01:41,0,$0.00
Abandoned Carts - Standard,tablet,000165,New Visitor,1,0.00%,6.00,00:02:07,1,$10.97
adameve.com,mobile,000018,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
aol,desktop,000010,New Visitor,1,0.00%,5.00,00:01:09,0,$0.00
aol,desktop,000013,Returning Visitor,1,0.00%,2.00,00:00:17,0,$0.00
aol,desktop,000030,New Visitor,1,0.00%,3.00,00:00:45,0,$0.00
aol,desktop,000041,New Visitor,1,0.00%,6.00,00:00:44,0,$0.00
aol,desktop,000062,New Visitor,1,0.00%,12.00,00:06:57,0,$0.00
aol,desktop,000066,New Visitor,1,0.00%,2.00,00:00:13,0,$0.00
aol,desktop,000100,New Visitor,1,0.00%,3.00,00:00:41,0,$0.00
aol,desktop,000129,New Visitor,1,0.00%,5.00,00:01:54,0,$0.00
aol,desktop,000133,New Visitor,1,0.00%,5.00,00:01:01,0,$0.00
aol,desktop,000152,Returning Visitor,1,0.00%,2.00,00:00:09,0,$0.00
aol,desktop,000153,New Visitor,1,0.00%,2.00,00:00:26,0,$0.00
aol,desktop,000156,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
aol,desktop,000157,New Visitor,1,0.00%,8.00,00:02:53,0,$0.00
aol,mobile,000009,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
aol,mobile,000046,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
aol,mobile,000077,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
aol,tablet,000012,New Visitor,1,0.00%,2.00,00:00:17,0,$0.00
aol,tablet,000037,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
aol,tablet,000132,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000000,Returning Visitor,1,0.00%,7.00,00:03:39,0,$0.00
bing,desktop,000001,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000002,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000004,Returning Visitor,1,0.00%,2.00,00:00:41,0,$0.00
bing,desktop,000005,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000007,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000008,Returning Visitor,1,0.00%,2.00,00:07:46,0,$0.00
bing,desktop,000013,Returning Visitor,1,0.00%,5.00,00:04:40,0,$0.00
bing,desktop,000014,Returning Visitor,1,0.00%,13.00,00:11:25,0,$0.00
bing,desktop,000020,Returning Visitor,1,0.00%,5.00,00:04:22,0,$0.00
bing,desktop,000021,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000025,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000026,Returning Visitor,1,0.00%,7.00,00:02:59,0,$0.00
bing,desktop,000027,Returning Visitor,1,0.00%,12.00,00:09:43,0,$0.00
bing,desktop,000036,Returning Visitor,1,0.00%,21.00,00:20:49,0,$0.00
bing,desktop,000043,Returning Visitor,1,0.00%,4.00,00:00:38,0,$0.00
bing,desktop,000047,Returning Visitor,1,0.00%,7.00,00:06:47,0,$0.00
bing,desktop,000054,Returning Visitor,1,0.00%,24.00,00:09:56,0,$0.00
bing,desktop,000057,Returning Visitor,1,0.00%,3.00,00:00:45,0,$0.00
bing,desktop,000060,Returning Visitor,1,0.00%,2.00,00:00:12,0,$0.00
bing,desktop,000066,Returning Visitor,1,0.00%,13.00,00:30:30,0,$0.00
bing,desktop,000071,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000072,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000077,Returning Visitor,1,0.00%,18.00,00:03:56,0,$0.00
bing,desktop,000078,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000079,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000085,Returning Visitor,1,0.00%,2.00,00:01:32,0,$0.00
bing,desktop,000090,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000095,Returning Visitor,1,0.00%,2.00,00:09:04,0,$0.00
bing,desktop,000098,New Visitor,1,0.00%,5.00,00:06:33,0,$0.00
bing,desktop,000102,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000104,Returning Visitor,1,0.00%,38.00,00:16:26,0,$0.00
bing,desktop,000107,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000108,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000117,Returning Visitor,1,0.00%,12.00,00:38:14,0,$0.00
bing,desktop,000122,Returning Visitor,1,0.00%,2.00,00:02:35,0,$0.00
bing,desktop,000125,Returning Visitor,1,0.00%,5.00,00:03:41,0,$0.00
bing,desktop,000127,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000130,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000137,Returning Visitor,1,0.00%,4.00,00:05:14,0,$0.00
bing,desktop,000138,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000140,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000145,Returning Visitor,1,0.00%,3.00,00:02:44,0,$0.00
bing,desktop,000146,New Visitor,1,0.00%,4.00,00:01:04,0,$0.00
bing,desktop,000148,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,desktop,000149,Returning Visitor,1,0.00%,2.00,00:18:54,0,$0.00
bing,desktop,000166,Returning Visitor,1,100.00%,13.00,00:00:00,0,$0.00
bing,mobile,000000,New Visitor,1,0.00%,3.00,00:10:50,0,$0.00
bing,mobile,000000,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000001,New Visitor,1,0.00%,16.00,00:03:15,0,$0.00
bing,mobile,000002,New Visitor,1,0.00%,12.00,00:07:48,0,$0.00
bing,mobile,000005,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000008,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000010,Returning Visitor,1,0.00%,4.00,00:06:13,0,$0.00
bing,mobile,000013,Returning Visitor,1,0.00%,2.00,00:02:17,0,$0.00
bing,mobile,000015,Returning Visitor,1,100.00%,7.00,00:00:00,0,$0.00
bing,mobile,000016,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000017,Returning Visitor,1,0.00%,3.00,00:05:20,0,$0.00
bing,mobile,000021,Returning Visitor,1,0.00%,3.00,00:02:19,0,$0.00
bing,mobile,000030,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000031,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000037,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000038,New Visitor,1,100.00%,2.00,00:00:00,0,$0.00
bing,mobile,000041,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000045,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000048,New Visitor,1,0.00%,18.00,00:22:02,0,$0.00
bing,mobile,000049,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000049,Returning Visitor,1,0.00%,3.00,00:00:12,0,$0.00
bing,mobile,000050,New Visitor,1,0.00%,4.00,00:18:50,0,$0.00
bing,mobile,000052,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000053,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000055,Returning Visitor,1,0.00%,32.00,00:26:15,0,$0.00
bing,mobile,000056,New Visitor,1,0.00%,6.00,00:22:15,0,$0.00
bing,mobile,000057,Returning Visitor,1,0.00%,3.00,00:03:19,0,$0.00
bing,mobile,000058,Returning Visitor,1,0.00%,7.00,00:15:21,0,$0.00
bing,mobile,000060,Returning Visitor,1,0.00%,6.00,00:02:20,0,$0.00
bing,mobile,000062,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000063,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000064,Returning Visitor,1,0.00%,6.00,00:03:53,0,$0.00
bing,mobile,000065,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000066,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000069,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000070,Returning Visitor,1,0.00%,11.00,00:34:45,0,$0.00
bing,mobile,000072,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000074,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000077,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000078,Returning Visitor,1,0.00%,13.00,00:20:37,0,$0.00
bing,mobile,000079,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000080,Returning Visitor,1,0.00%,2.00,00:01:00,0,$0.00
bing,mobile,000084,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000086,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000087,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000088,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000092,Returning Visitor,1,0.00%,6.00,00:04:05,0,$0.00
bing,mobile,000093,New Visitor,1,0.00%,15.00,00:01:31,1,$84.96
bing,mobile,000093,Returning Visitor,1,0.00%,7.00,00:27:16,0,$0.00
bing,mobile,000095,New Visitor,1,0.00%,37.00,00:12:14,0,$0.00
bing,mobile,000095,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000099,New Visitor,1,0.00%,2.00,00:00:49,0,$0.00
bing,mobile,000101,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000102,New Visitor,1,0.00%,3.00,00:01:34,0,$0.00
bing,mobile,000110,Returning Visitor,1,0.00%,7.00,00:03:58,0,$0.00
bing,mobile,000114,Returning Visitor,1,0.00%,13.00,00:05:18,0,$0.00
bing,mobile,000115,Returning Visitor,1,0.00%,12.00,00:10:39,0,$0.00
bing,mobile,000117,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000119,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000121,New Visitor,1,0.00%,2.00,00:00:46,0,$0.00
bing,mobile,000123,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000126,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000127,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000129,Returning Visitor,1,0.00%,2.00,00:00:43,0,$0.00
bing,mobile,000130,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000131,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000132,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000137,Returning Visitor,1,0.00%,55.00,00:09:28,0,$0.00
bing,mobile,000138,Returning Visitor,1,0.00%,13.00,00:00:03,0,$0.00
bing,mobile,000140,New Visitor,1,0.00%,2.00,00:00:59,0,$0.00
bing,mobile,000142,Returning Visitor,1,0.00%,7.00,00:03:12,0,$0.00
bing,mobile,000144,Returning Visitor,1,0.00%,11.00,00:14:54,0,$0.00
bing,mobile,000151,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000152,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000154,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000155,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000159,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000160,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,mobile,000161,Returning Visitor,1,0.00%,7.00,00:03:33,0,$0.00
bing,mobile,000162,Returning Visitor,1,0.00%,4.00,00:10:58,0,$0.00
bing,mobile,000163,Returning Visitor,1,0.00%,8.00,00:02:47,0,$0.00
bing,mobile,000166,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000000,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000004,New Visitor,1,0.00%,32.00,00:38:15,1,$90.05
bing,tablet,000005,Returning Visitor,1,0.00%,6.00,00:01:56,0,$0.00
bing,tablet,000006,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000010,New Visitor,1,0.00%,8.00,00:08:06,0,$0.00
bing,tablet,000010,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000011,Returning Visitor,1,0.00%,4.00,00:00:58,0,$0.00
bing,tablet,000013,Returning Visitor,1,0.00%,2.00,00:00:29,0,$0.00
bing,tablet,000016,Returning Visitor,1,0.00%,5.00,00:02:12,0,$0.00
bing,tablet,000017,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000021,Returning Visitor,1,0.00%,22.00,00:18:37,0,$0.00
bing,tablet,000024,New Visitor,1,0.00%,5.00,00:03:47,0,$0.00
bing,tablet,000025,New Visitor,1,0.00%,47.00,01:04:46,0,$0.00
bing,tablet,000025,Returning Visitor,1,0.00%,3.00,00:00:52,0,$0.00
bing,tablet,000029,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000030,New Visitor,1,100.00%,2.00,00:00:00,0,$0.00
bing,tablet,000033,New Visitor,1,0.00%,3.00,00:01:09,0,$0.00
bing,tablet,000033,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000043,Returning Visitor,1,0.00%,1.00,00:01:01,0,$0.00
bing,tablet,000045,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000046,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000047,New Visitor,1,0.00%,9.00,00:00:50,0,$0.00
bing,tablet,000047,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000048,New Visitor,1,0.00%,2.00,00:01:02,0,$0.00
bing,tablet,000049,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000051,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000052,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000055,Returning Visitor,1,0.00%,22.00,00:06:49,0,$0.00
bing,tablet,000058,New Visitor,1,0.00%,4.00,00:02:04,0,$0.00
bing,tablet,000061,Returning Visitor,1,0.00%,23.00,00:04:31,0,$0.00
bing,tablet,000069,Returning Visitor,1,0.00%,3.00,00:00:42,0,$0.00
bing,tablet,000070,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000081,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000082,New Visitor,1,100.00%,8.00,00:00:00,0,$0.00
bing,tablet,000083,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000084,Returning Visitor,1,0.00%,7.00,00:02:11,0,$0.00
bing,tablet,000085,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000086,Returning Visitor,1,0.00%,56.00,01:11:23,0,$0.00
bing,tablet,000087,Returning Visitor,1,0.00%,47.00,00:04:40,0,$0.00
bing,tablet,000093,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000094,New Visitor,1,0.00%,12.00,00:10:52,0,$0.00
bing,tablet,000095,New Visitor,1,0.00%,4.00,00:02:12,0,$0.00
bing,tablet,000100,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000101,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000102,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000103,New Visitor,1,0.00%,9.00,00:11:50,0,$0.00
bing,tablet,000104,New Visitor,1,0.00%,8.00,00:01:10,0,$0.00
bing,tablet,000110,Returning Visitor,1,0.00%,2.00,00:00:22,0,$0.00
bing,tablet,000111,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000112,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000113,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000113,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000115,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000116,Returning Visitor,1,0.00%,29.00,00:29:32,0,$0.00
bing,tablet,000117,New Visitor,1,0.00%,24.00,00:12:58,0,$0.00
bing,tablet,000120,New Visitor,1,0.00%,2.00,00:00:20,0,$0.00
bing,tablet,000121,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000123,New Visitor,1,0.00%,3.00,00:06:32,0,$0.00
bing,tablet,000124,Returning Visitor,1,0.00%,10.00,00:28:33,0,$0.00
bing,tablet,000127,Returning Visitor,1,0.00%,10.00,00:06:19,0,$0.00
bing,tablet,000128,New Visitor,1,0.00%,17.00,00:08:30,0,$0.00
bing,tablet,000130,Returning Visitor,1,0.00%,20.00,00:15:07,0,$0.00
bing,tablet,000134,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000134,Returning Visitor,1,0.00%,18.00,00:07:06,0,$0.00
bing,tablet,000137,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000138,New Visitor,1,100.00%,5.00,00:00:00,0,$0.00
bing,tablet,000147,Returning Visitor,1,0.00%,2.00,00:45:35,0,$0.00
bing,tablet,000149,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000153,Returning Visitor,1,0.00%,3.00,00:00:24,0,$0.00
bing,tablet,000158,Returning Visitor,1,0.00%,11.00,00:02:12,0,$0.00
bing,tablet,000159,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000160,Returning Visitor,1,0.00%,5.00,00:05:49,0,$0.00
bing,tablet,000164,Returning Visitor,1,0.00%,2.00,00:00:08,0,$0.00
bing,tablet,000167,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
blacktowhite.net,mobile,000012,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
Browsing Vibrators,desktop,000030,Returning Visitor,1,0.00%,4.00,00:09:05,0,$0.00
Browsing Vibrators,desktop,000031,Returning Visitor,1,0.00%,7.00,00:04:07,0,$0.00
Browsing Vibrators,desktop,000128,Returning Visitor,1,0.00%,4.00,00:17:26,0,$0.00
Bullet Vibrators,desktop,000134,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
Bullet Vibrators,mobile,000134,Returning Visitor,1,0.00%,19.00,00:04:26,1,$28.98
Buyers & Browsers - Male Sex Toys - Non Women,desktop,000007,New Visitor,1,0.00%,4.00,00:26:53,0,$0.00
Buyers & Browsers - Male Sex Toys - Non Women,mobile,000029,Returning Visitor,1,0.00%,7.00,00:06:21,0,$0.00
centurylink.net,desktop,000066,New Visitor,1,0.00%,4.00,00:02:06,0,$0.00
Clitoral Vibrators,mobile,000005,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
Clitoral Vibrators,mobile,000013,Returning Visitor,1,0.00%,6.00,00:03:01,0,$0.00
Clitoral Vibrators,mobile,000041,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
Clitoral Vibrators,mobile,000055,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
Clitoral Vibrators,mobile,000157,Returning Visitor,1,0.00%,2.00,00:00:45,0,$0.00
Clitoral Vibrators,mobile,000159,Returning Visitor,1,0.00%,2.00,00:00:04,0,$0.00
Clitoral Vibrators,mobile,000160,New Visitor,1,0.00%,3.00,00:07:49,0,$0.00
Clitoral Vibrators,mobile,000162,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
Clitoral+Vibrators,mobile,000162,Returning Visitor,1,0.00%,15.00,00:16:21,0,$0.00
connect.xfinity.com,desktop,000018,Returning Visitor,1,0.00%,4.00,00:35:49,0,$0.00
couponsoar.com,desktop,000109,Returning Visitor,1,0.00%,2.00,00:00:17,0,$0.00
couponsoar.com,mobile,000102,New Visitor,1,0.00%,3.00,00:00:54,0,$0.00
couponsoar.com,tablet,000041,Returning Visitor,1,0.00%,3.00,00:04:39,0,$0.00
customsearch.mplore.com,mobile,000164,New Visitor,1,0.00%,3.00,00:03:01,0,$0.00
deref-mail.com,desktop,000060,Returning Visitor,1,0.00%,34.00,00:10:46,0,$0.00
dogpile.com,desktop,000012,New Visitor,1,0.00%,4.00,00:02:25,0,$0.00
dogpile.com,desktop,000061,New Visitor,1,0.00%,4.00,00:03:09,0,$0.00
dogpile.com,desktop,000068,New Visitor,1,0.00%,2.00,00:00:17,0,$0.00
dogpile.com,desktop,000129,New Visitor,1,0.00%,10.00,00:06:16,0,$0.00
dogpile.com,desktop,000162,New Visitor,1,0.00%,10.00,00:11:39,0,$0.00
dogpile.com,mobile,000008,New Visitor,1,0.00%,3.00,00:02:25,0,$0.00
dogpile.com,mobile,000017,New Visitor,1,0.00%,23.00,00:09:42,0,$0.00
dogpile.com,mobile,000120,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
duckduckgo.com,desktop,000016,New Visitor,1,0.00%,7.00,00:04:27,0,$0.00
duckduckgo.com,desktop,000021,New Visitor,1,0.00%,3.00,00:02:25,0,$0.00
duckduckgo.com,desktop,000026,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
